id,sector,symbol,token,PC,CC1,CC2,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,rsi,rsi0,rsi1,rsi2,roc0,bulRPC,berRPC,alarmTimer,srT,srV,nSR,GL,ot,oc
39,Capital Goods,SIEMENS-EQ,3150,4152.0,7140.1,7145.8,16276,27.178742055232963,0.3803456863504851,green,"1.0, 1.0, 1.5","shooting_star, hammer",hammer,none,17380.621822312296,"1.0, 1.5, 1.5","120.1405021131299, 109.45224856794798, 82.90119131044098","86.06451612903243, 75.81357975090384, 77.46162485960305",86.06451612903243,75.81357975090384,77.46162485960305,120.1405021131299,"none, hammer","shooting_star, none",0,none,0,0,0,,
40,Financial Services,SBILIFE-EQ,21808,1419.85,1436.0,1435.9,165,1.411039695855099,0.0982686604815863,red,"1.0, 1.5, 1.5","hammer, spn_top",none,none,356.6830622582635,"0.5, 1.0, 1.0","3.482136639041716, 4.17827298050076, 16.711928138708057","55.00000000000045, 67.42424242424292, 70.28985507246384",55.00000000000045,67.42424242424292,70.28985507246384,3.482136639041716,"hammer, none","none, none",0,none,0,0,0,,
41,Oil Gas & Consumable Fuels,IOC-EQ,1624,173.95,160.7,160.6,23803,0.2064389261368088,0.128542295228399,red,"1.0, 0.5, 1.5","tweezer_b, marubozu",none,none,29701.427304011624,"1.0, 0.5, 1.5","-21.7932752179324, -15.55693839452396, -18.674136321194084","31.578947368420582, 35.29411764705824, 50.000000000000014",31.578947368420582,35.29411764705824,50.000000000000014,-21.7932752179324,"none, none","none, none",0,none,0,0,0,,
42,Automobile and Auto Components,BAJAJ-AUTO-EQ,16669,7658.25,8960.6,8956.15,482,7.925787001076688,0.0884954696055413,red,"1.5, 1.0, 1.5","marubozu, marubozu",none,none,484.6935182842829,"1.0, 1.5, 0.75","-20.656197138279285, -21.65033591500529, -7.08219246833966","26.73170731707364, 39.04235727440203, 45.17412935323365",26.73170731707364,39.04235727440203,45.17412935323365,-20.656197138279285,"none, none","none, none",0,none,0,0,0,,
43,Construction Materials,GRASIM-EQ,1232,2089.75,2374.75,2373.75,533,2.2750068482431742,0.0958402042440515,red,"0.75, 1.0, 1.5","normal, normal",none,none,552.8169691333766,"1.0, 0.75, 1.0","-26.32964718272775, -24.84472049689479, -26.12011037853019","25.179856115106126, 31.38686131386808, 23.02158273381224",25.179856115106126,31.38686131386808,23.02158273381224,-26.32964718272775,"none, none","none, none",0,none,0,0,0,,
44,Information Technology,TECHM-EQ,13538,1332.75,1268.9,1268.0,2807,1.18580264213624,0.0935175585280946,red,"2.0, 1.0, 1.5","spn_top, normal",none,none,1783.481817308771,"2.0, 0.5, 1.5","-15.378548895899412, -3.152336669555233, -0.3940265573896097","31.42857142857329, 48.27586206896714, 38.35616438356318",31.42857142857329,48.27586206896714,38.35616438356318,-15.378548895899412,"none, none","Bearish_Engulfing, none",0,none,0,0,0,,
45,Financial Services,HDFCLIFE-EQ,467,563.35,559.8,559.0,3738,0.6264140774398151,0.1120597634060492,red,"1.5, 0.75, 2.0","marubozu, shooting_star",none,shooting_star,12752.18228019135,"0.5, 0.25, 3.0","-16.994633273703855, -3.572704537335575, 5.357621216181234","30.769230769231783, 53.4883720930224, 66.66666666666667",30.769230769231783,53.4883720930224,66.66666666666667,-16.994633273703855,"none, none","none, shooting_star",0,none,0,0,0,,
46,Fast Moving Consumer Goods,BRITANNIA-EQ,547,5124.5,5085.1,5077.65,953,6.291192760494851,0.1238996929779494,red,"1.5, 1.5, 0.75","normal, normal",none,none,616.2442158734277,"2.0, 1.5, 1.0","-43.91795417171365, -28.80965959371425, -16.03099982297163","5.622489959841221, 36.1829025844937, 28.315412186378992",5.622489959841221,36.1829025844937,28.315412186378992,-43.91795417171365,"none, none","Bearish_Engulfing, none",0,none,0,0,0,,
47,Metals & Mining,VEDL-EQ,3063,273.6,439.45,438.5,124839,1.1252987917371904,0.2566245819241027,red,"1.5, 1.0, 1.0","normal, normal",none,none,56797.50414737551,"3.0, 1.0, 0.75","-45.61003420752566, -27.306860848788, 4.547521600727345","24.705882352941444, 48.27586206896511, 54.76190476190518",24.705882352941444,48.27586206896511,54.76190476190518,-45.61003420752566,"none, none","none, none",0,none,0,0,0,,
48,Fast Moving Consumer Goods,GODREJCP-EQ,10099,1218.45,1299.1,1298.05,453,1.590365173513593,0.1225195619208499,red,"1.0, 0.75, 1.5","normal, normal",none,none,615.2506824422749,"0.75, 0.5, 1.0","-17.71888602133935, -13.470864444615504, -1.9234468166955183","30.82191780821937, 43.6619718309852, 48.06201550387591",30.82191780821937,43.6619718309852,48.06201550387591,-17.71888602133935,"none, none","Bearish_Engulfing, none",0,none,0,0,0,,
49,Fast Moving Consumer Goods,DABUR-EQ,772,533.65,548.85,548.2,6251,0.9423753463619868,0.1719035655530804,red,"1.5, 0.75, 1.5","normal, normal",none,none,9930.71839598849,"0.75, 0.0, 3.0","-34.65888361911669, -22.774892958003097, -22.7811190085657","32.407407407408286, 38.77551020408187, 34.31372549019739",32.407407407408286,38.77551020408187,34.31372549019739,-34.65888361911669,"none, none","Bearish_Engulfing, none",0,none,0,0,0,,
50,Oil Gas & Consumable Fuels,ATGL-EQ,6066,989.05,918.2,917.55,873,1.038786805205845,0.1132131006709002,red,"0.75, 1.5, 1.0","marubozu, hammer",hammer,none,1562.5071874899866,"0.75, 1.5, 0.75","-19.617459538990445, -10.346329775647265, 3.264950753660208","30.9523809523814, 45.78313253012167, 58.97435897435934",30.9523809523814,45.78313253012167,58.97435897435934,-19.617459538990445,"none, hammer","none, none",0,none,0,0,0,,
